global_id,ObjectName,AdmArea,District,Address,Photo,Email,WebSite,HelpPhone,Longitude,Latitude
904453683,Фитнес-клуб «Пирамида»,Юго-Западный административный округ,Академический район,"улица Дмитрия Ульянова, дом 31",4248021d-cccb-44b0-a21f-7cc636d88d44,info@piramida.club,piramida.club,(495) 128-89-69,37.585458055,55.684695469
904453703,Спортивный зал Географического факультета МПГУ,Северо-Восточный административный округ,Алексеевский район,"улица Кибальчича, дом 16",c25f9b74-604e-4938-bd0a-4762d76f1ff4,geo@mpgu.edu,mpgu.su/ob-mpgu/struktura/faculties/geograficheskiy-fakultet,(495) 683-14-30,37.655579972,55.814823868
904453713,Спортивный комплекс «Олимпийская деревня-80»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2",8c28bfe1-bf27-4d96-9a5e-ebf9d1417110,skod80@mossport.ru,skod80.mossport.ru,(495) 437-19-66,37.474525648,55.676378417
904453715,Спортивный комплекс «Олимпийская деревня-80»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2",4dc0c8e8-ddcd-465c-a492-462ffd6f40fc,skod80@mossport.ru,skod80.mossport.ru,(495) 437-19-66,37.474085766,55.676323853
904453719,Спортивный комплекс «Олимпийская деревня-80»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2",463989ce-2752-42b7-867f-393974d38aed,skod80@mossport.ru,skod80.mossport.ru,(495) 437-19-66,37.47456454,55.676239138
904453723,Спортивный комплекс «Олимпийская деревня-80»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2",d4a422f6-aae9-4ff2-a4a3-837aea1a67bf,skod80@mossport.ru,skod80.mossport.ru,(495) 437-19-66,37.474482733,55.676555747
904453725,Фитнес-клуб «Ве Джим Зеленый»,Восточный административный округ,район Перово,"3-й проезд Перова Поля, дом 10, строение 1",0868e7c1-3c10-4e4d-adb9-f26ac7cd617d,,wegym.ru/clubs/zelenyy,(495) 150-36-96,37.770426,55.750129
904453727,Фитнес-клуб «Ве Джим Зеленый»,Восточный административный округ,район Перово,"3-й проезд Перова Поля, дом 10, строение 1",30a0eeb0-afe6-4178-ae84-e04969bf1f91,,wegym.ru/clubs/zelenyy,(495) 150-36-96,37.770426,55.750129
904453729,Фитнес-клуб «СССР» Краснобогатырская,Восточный административный округ,район Богородское,"Краснобогатырская улица, дом 2, строение 1",0a05b679-8b2d-45b6-aa55-b6cc4bf4e80a,,fitness-cccp.ru/clubs/krasnobogatyrskaya,(495) 150-09-00,37.693798196,55.814553311
904453730,Фитнес-клуб «СССР» Краснобогатырская,Восточный административный округ,район Богородское,"Краснобогатырская улица, дом 2, строение 1",4bcf22d2-e951-4854-a4be-8493b096997e,,fitness-cccp.ru/clubs/krasnobogatyrskaya,(495) 150-09-00,37.693683916,55.814587002
904453732,Спортивный комплекс среднего профессионального образовательного учреждения,Южный административный округ,Донской район,"улица Шаболовка, дом 39",c0fb60a5-cfc1-46df-a33c-d3639c34f9bf,spo-32@edu.mos.ru,spo-32.mskobr.ru,(499) 236-72-46,37.609572311,55.717443241
904453737,Манеж легкоатлетический «Олимпийский центр им. братьев Знаменских»,Восточный административный округ,район Сокольники,"улица Стромынка, дом 4, строение 1",d258dac0-47e1-4657-abb6-bcbffb9b00b6,atletznam@ynmoscow.ru,atletznam.ru,(499) 268-00-65,37.687431967,55.790084632
904453746,Территориальное Управление Богородское государственное бюджетное учреждение «Окружной общественный центр имени Моссовета»,Восточный административный округ,район Богородское,"Бойцовая улица, дом 24, корпус 3",487de74b-3ceb-4101-baaf-9df619ab5ca4,gbu-mossovet@pvao.mos.ru,mossovet.mos.ru,(499) 160-14-65,37.728059091,55.815869721
904453749,Досуговый центр «Восход»,Восточный административный округ,район Богородское,"Ивантеевская улица, дом 21",1d4c3371-f169-458c-bb85-cebd4d6d81cc,woshod-club@mail.ru,vk.com/club48092240,(499) 160-56-58,37.727253645,55.815330634
904453751,Досуговый центр «Восход»,Восточный административный округ,район Богородское,"Ивантеевская улица, дом 21",2771e976-4a7d-4895-897c-d27ea0e604a1,woshod-club@mail.ru,vk.com/club48092240,(499) 160-56-58,37.727253645,55.815330634
904453755,Спортивный зал «Центр красоты и здоровья»,Восточный административный округ,район Богородское,"1-я Мясниковская улица, дом 18",0ab48591-7b7e-4866-96bf-e75ad74ea090,4991601449@mail.ru,,(499) 160-14-49,37.708465355,55.817285899
904453757,Досуговый центр «Восход»,Восточный административный округ,район Богородское,"Ивантеевская улица, дом 21",f7f59cc6-d410-4241-bd24-fe0130daabd9,woshod-club@mail.ru,vk.com/club48092240,(499) 160-56-58,37.727253645,55.815330634
904453759,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Южное Бутово,"Изюмская улица, дом 35А",53592659-7584-4fa2-9589-7a3c2c285eb4,1161@edu.mos.ru,sch1161.mskobr.ru,(499) 793-93-09,37.569137,55.551638
